theme,ticker,valid_from,valid_to,role,note,story,position,source_url,evidence_10k,added_by,valid_from_basis,filer_type
datacenter_power,VRT,2022-01-01,,core,資料中心電力與液冷機組,"AI 資料中心用電是這一輪最硬的實體樽頸——變壓器、開關設備、液冷機組交期已排到兩三年後;同一則雲廠資本開支消息對這批設備商的衝擊,比對晶片商慢一拍但同向。","中游:資料中心的電力、配電與散熱設備,賣給雲廠與獨立發電商",https://www.sec.gov/Archives/edgar/data/1674101/000167410126000008/vrt-20251231.htm,"2025:digital infrastructure for applications in data centers, communication networks, and commercial and industrial environments. As",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
datacenter_power,ETN,2022-01-01,,core,配電與開關設備,"AI 資料中心用電是這一輪最硬的實體樽頸——變壓器、開關設備、液冷機組交期已排到兩三年後;同一則雲廠資本開支消息對這批設備商的衝擊,比對晶片商慢一拍但同向。","中游:資料中心的電力、配電與散熱設備,賣給雲廠與獨立發電商",https://www.sec.gov/Archives/edgar/data/1551182/000155118226000007/etn-20251231.htm,"2025:We make products for the data center, utility, industrial, commercial, machine building, residential, aerospace and",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
datacenter_power,PWR,2022-01-01,,core,電網與資料中心接電工程,"AI 資料中心用電是這一輪最硬的實體樽頸——變壓器、開關設備、液冷機組交期已排到兩三年後;同一則雲廠資本開支消息對這批設備商的衝擊,比對晶片商慢一拍但同向。","中游:資料中心的電力、配電與散熱設備,賣給雲廠與獨立發電商",https://www.sec.gov/Archives/edgar/data/1050915/000105091526000006/pwr-20251231.htm,"2025:grid modernization, upgrade and hardening; data centers and other technology infrastructure; advanced manufacturing facilities; and",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
datacenter_power,GEV,2024-04-02,,core,燃氣輪機與電網設備,"AI 資料中心用電是這一輪最硬的實體樽頸——變壓器、開關設備、液冷機組交期已排到兩三年後;同一則雲廠資本開支消息對這批設備商的衝擊,比對晶片商慢一拍但同向。","中游:資料中心的電力、配電與散熱設備,賣給雲廠與獨立發電商",https://www.sec.gov/Archives/edgar/data/1996810/000199681026000015/gev-20251231.htm,"2025:sources, to electrify industries including data centers playing a key role in the development of",v1,精確(GE Vernova 由 GE 分拆完成上市日),10-K
datacenter_power,HUBB,2022-01-01,,core,電氣連接與公用事業配電,"AI 資料中心用電是這一輪最硬的實體樽頸——變壓器、開關設備、液冷機組交期已排到兩三年後;同一則雲廠資本開支消息對這批設備商的衝擊,比對晶片商慢一拍但同向。","中游:資料中心的電力、配電與散熱設備,賣給雲廠與獨立發電商",https://www.sec.gov/Archives/edgar/data/48898/000162828026007500/hubb-20251231.htm,"2025:transmission, substation and distribution markets, data center and industrial markets, as well as markets for",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
datacenter_power,MOD,2022-01-01,,core,資料中心散熱,"AI 資料中心用電是這一輪最硬的實體樽頸——變壓器、開關設備、液冷機組交期已排到兩三年後;同一則雲廠資本開支消息對這批設備商的衝擊,比對晶片商慢一拍但同向。","中游:資料中心的電力、配電與散熱設備,賣給雲廠與獨立發電商",https://www.sec.gov/Archives/edgar/data/67347/000110465926066795/mod-20260331x10k.htm,2026:Developers and operators of data centers; - Healthcare facility operators and K-12 school systems;,v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
hyperscalers,MSFT,2022-01-01,,core,Azure(與 software_cloud 雙掛),"它們是整條 AI 鏈的需求源頭——資本開支指引一改,晶片、光模組、電力設備、資料中心全部跟著動;但對它們自己來說,資本開支上升是成本不是收入,所以方向與供應商相反。",下游:超大規模雲廠(AI 鏈的買家一端),https://www.sec.gov/Archives/edgar/data/789019/000119312526323660/msft-20260630.htm,"2026:timeline, require substantial and increasing capital expenditures and continued access to capital, and are in",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
hyperscalers,AMZN,2022-01-01,,core,AWS,"它們是整條 AI 鏈的需求源頭——資本開支指引一改,晶片、光模組、電力設備、資料中心全部跟著動;但對它們自己來說,資本開支上升是成本不是收入,所以方向與供應商相反。",下游:超大規模雲廠(AI 鏈的買家一端),https://www.sec.gov/Archives/edgar/data/1018724/000101872426000004/amzn-20251231.htm,"2025:inventory, accounts payable, and cash capital expenditures, including our decision to purchase or lease property",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
hyperscalers,GOOGL,2023-06-27,,core,Google Cloud,"它們是整條 AI 鏈的需求源頭——資本開支指引一改,晶片、光模組、電力設備、資料中心全部跟著動;但對它們自己來說,資本開支上升是成本不是收入,所以方向與供應商相反。",下游:超大規模雲廠(AI 鏈的買家一端),https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm,2022:invest heavily in operating and capital expenditures. We continue to make significant research and development,v1,近似(EDGAR 首次申報日代上市日;查不到更早的入位事件),10-K
hyperscalers,META,2024-06-06,,core,"自用 AI 基建,資本開支規模同級","它們是整條 AI 鏈的需求源頭——資本開支指引一改,晶片、光模組、電力設備、資料中心全部跟著動;但對它們自己來說,資本開支上升是成本不是收入,所以方向與供應商相反。",下游:超大規模雲廠(AI 鏈的買家一端),https://www.sec.gov/Archives/edgar/data/1326801/000162828026003942/meta-20251231.htm,"2025:operating expenses, as well as capital expenditures, that we will incur to grow and expand",v1,近似(EDGAR 首次申報日代上市日;查不到更早的入位事件),10-K
hyperscalers,ORCL,2022-01-01,,core,OCI(與 software_cloud 雙掛),"它們是整條 AI 鏈的需求源頭——資本開支指引一改,晶片、光模組、電力設備、資料中心全部跟著動;但對它們自己來說,資本開支上升是成本不是收入,所以方向與供應商相反。",下游:超大規模雲廠(AI 鏈的買家一端),https://www.sec.gov/Archives/edgar/data/1341439/000119312526277521/orcl-20260531.htm,"2026:operations, financial condition, cash flows, capital expenditures and other future events or results, are forward-looking",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
drilling_contractors,RIG,2022-01-01,,core,深水鑽井船,"賣的是鑽機日費率,不是服務工序——樽頸是鑽機隊本身,新建一台深水鑽井船要三年以上;與油田服務商(按工序收費)是鏈上兩個不同位置。",中游:鑽機承包商(按日費率出租鑽機與船隊),https://www.sec.gov/Archives/edgar/data/1451505/000145150526000018/rig-20251231x10k.htm,"2025:mary business, contract drilling services in a single operating segment, which involves contracting our mobile",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
drilling_contractors,VAL,2022-01-01,,core,海上鑽井平台,"賣的是鑽機日費率,不是服務工序——樽頸是鑽機隊本身,新建一台深水鑽井船要三年以上;與油田服務商(按工序收費)是鏈上兩個不同位置。",中游:鑽機承包商(按日費率出租鑽機與船隊),https://www.sec.gov/Archives/edgar/data/314808/000031480826000029/val-20251231.htm,2025:continents. Our fleet of offshore drilling rigs is among the largest in the world and,v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
drilling_contractors,NE,2022-01-01,,core,海上鑽井平台,"賣的是鑽機日費率,不是服務工序——樽頸是鑽機隊本身,新建一台深水鑽井船要三年以上;與油田服務商(按工序收費)是鏈上兩個不同位置。",中游:鑽機承包商(按日費率出租鑽機與船隊),https://www.sec.gov/Archives/edgar/data/1895262/000189526226000076/ne-20251231.htm,"2022:Ukraine, supply and demand of drilling rigs, factors affecting the duration of contracts, the actual",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
drilling_contractors,HP,2022-01-01,,core,陸上鑽機,"賣的是鑽機日費率,不是服務工序——樽頸是鑽機隊本身,新建一台深水鑽井船要三年以上;與油田服務商(按工序收費)是鏈上兩個不同位置。",中游:鑽機承包商(按日費率出租鑽機與船隊),https://www.sec.gov/Archives/edgar/data/46765/000004676525000071/hp-20250930.htm,2025:charges with respect to our drilling rigs and other assets; • the impact of a,v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
drilling_contractors,NBR,2022-01-01,,core,陸上鑽機,"賣的是鑽機日費率,不是服務工序——樽頸是鑽機隊本身,新建一台深水鑽井船要三年以上;與油田服務商(按工序收費)是鏈上兩個不同位置。",中游:鑽機承包商(按日費率出租鑽機與船隊),https://www.sec.gov/Archives/edgar/data/1163739/000110465926014997/nbr-20251231x10k.htm,2025:fleet consisted of 121 land-based drilling rigs and 14 actively marketed platform rigs in the,v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
drilling_contractors,PTEN,2022-01-01,,core,陸上鑽機與壓裂,"賣的是鑽機日費率,不是服務工序——樽頸是鑽機隊本身,新建一台深水鑽井船要三年以上;與油田服務商(按工序收費)是鏈上兩個不同位置。",中游:鑽機承包商(按日費率出租鑽機與船隊),https://www.sec.gov/Archives/edgar/data/889900/000088990026000013/pten-20251231.htm,2025:we had 152 marketed land-based drilling rigs based in the following regions: Region Number of,v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
solar_utility,FSLR,2022-01-01,,core,"美國本土薄膜組件製造(v0 已由 solar 出隊,此為其去向)","客戶是公用規模開發商而不是住宅安裝商,售價由關稅壁壘、IRA 製造補貼與合約簿決定——同一則關稅或補貼消息對它們是收入,對住宅逆變器商幾乎無關。","中游:公用事業級太陽能設備(組件、追蹤器、電氣平衡系統),賣給大型開發商",https://www.sec.gov/Archives/edgar/data/1274494/000127449426000021/fslr-20251231.htm,"2025:per watt of our solar modules; the impact of public policies, such as tariffs, export",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
solar_utility,NXT,2023-02-09,,core,追蹤器,"客戶是公用規模開發商而不是住宅安裝商,售價由關稅壁壘、IRA 製造補貼與合約簿決定——同一則關稅或補貼消息對它們是收入,對住宅逆變器商幾乎無關。","中游:公用事業級太陽能設備(組件、追蹤器、電氣平衡系統),賣給大型開發商",https://www.sec.gov/Archives/edgar/data/1852131/000185213126000017/nxt-20260331.htm,"2023:and most correspond to the utility-scale segment. 10 In the 1980s, many utility scale plants",v1,精確(Nextracker 由 Flex 分拆上市日),10-K
solar_utility,ARRY,2022-01-01,,core,追蹤器,"客戶是公用規模開發商而不是住宅安裝商,售價由關稅壁壘、IRA 製造補貼與合約簿決定——同一則關稅或補貼消息對它們是收入,對住宅逆變器商幾乎無關。","中游:公用事業級太陽能設備(組件、追蹤器、電氣平衡系統),賣給大型開發商",https://www.sec.gov/Archives/edgar/data/1820721/000182072126000008/arry-20251231.htm,"2025:used in the interconnection of utility scale solar power plants to the grid, has historically",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
solar_utility,SHLS,2022-01-01,,core,電氣平衡系統,"客戶是公用規模開發商而不是住宅安裝商,售價由關稅壁壘、IRA 製造補貼與合約簿決定——同一則關稅或補貼消息對它們是收入,對住宅逆變器商幾乎無關。","中游:公用事業級太陽能設備(組件、追蹤器、電氣平衡系統),賣給大型開發商",https://www.sec.gov/Archives/edgar/data/1831651/000183165126000021/shls-20251231.htm,"2025:needs of domestic and international utility scale solar projects, commercial, community and industrial ( CC&I",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
solar_utility,CSIQ,2022-01-01,,core,"組件製造,20-F 申報人","客戶是公用規模開發商而不是住宅安裝商,售價由關稅壁壘、IRA 製造補貼與合約簿決定——同一則關稅或補貼消息對它們是收入,對住宅逆變器商幾乎無關。","中游:公用事業級太陽能設備(組件、追蹤器、電氣平衡系統),賣給大型開發商",https://www.sec.gov/Archives/edgar/data/1375877/000110465926041976/csiq-20251231x20f.htm,,v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",20-F
steel,NUE,2022-01-01,,core,最大電爐鋼廠,"賣熱軋卷板給製造與建築商,售價由廢鋼成本、關稅與產能利用率決定;新電爐要兩至三年——同一則關稅或基建法案消息把整批打同一方向。",上游:鋼廠(電爐與高爐),https://www.sec.gov/Archives/edgar/data/73309/000119312526071575/nue-20251231.htm,"2025:North America’s largest recycler, using scrap steel as the primary raw material in producing steel",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
steel,STLD,2022-01-01,,core,電爐鋼廠,"賣熱軋卷板給製造與建築商,售價由廢鋼成本、關稅與產能利用率決定;新電爐要兩至三年——同一則關稅或基建法案消息把整批打同一方向。",上游:鋼廠(電爐與高爐),https://www.sec.gov/Archives/edgar/data/1022671/000110465926021395/stld-20251231x10k.htm,"2025:United States, together with increased scrap prices; Industry Risks ● the cyclical nature of the",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
steel,CLF,2022-01-01,,core,高爐 + 鐵礦石一體化,"賣熱軋卷板給製造與建築商,售價由廢鋼成本、關稅與產能利用率決定;新電爐要兩至三年——同一則關稅或基建法案消息把整批打同一方向。",上游:鋼廠(電爐與高爐),https://www.sec.gov/Archives/edgar/data/764065/000076406526000025/clf-20251231.htm,"2025:related entities FPT Florida Miami Scrap Services LLC and FPT Florida, LLC (together with its",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
steel,RS,2022-01-01,,core,金屬服務中心(加工分銷),"賣熱軋卷板給製造與建築商,售價由廢鋼成本、關稅與產能利用率決定;新電爐要兩至三年——同一則關稅或基建法案消息把整批打同一方向。",上游:鋼廠(電爐與高爐),https://www.sec.gov/Archives/edgar/data/861884/000110465926020651/rs-20251231x10k.htm,"2022:in Los Angeles, California fabricating steel reinforcing bar. We reincorporated in the State of Delaware",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
steel,CMC,2022-01-01,,core,電爐長材鋼廠,"賣熱軋卷板給製造與建築商,售價由廢鋼成本、關稅與產能利用率決定;新電爐要兩至三年——同一則關稅或基建法案消息把整批打同一方向。",上游:鋼廠(電爐與高爐),https://www.sec.gov/Archives/edgar/data/22444/000002244425000138/cmc-20250831.htm,"2025:are operated to provide low-cost scrap to our steel mills, (ii) operate modern, efficient electric",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
restaurants,MCD,2022-01-01,,core,全球最大加盟制連鎖,"賣餐給消費者,加盟商付特許權費——同一則食品成本、最低工資或同店銷售消息把整批打同一方向;沒有實體樽頸,開店速度就是供給。",下游:連鎖餐飲(以加盟制為主),https://www.sec.gov/Archives/edgar/data/63908/000006390826000035/mcd-20251231.htm,"2025:and owns and operates McDonald’s restaurants, which serve a locally relevant menu of quality food",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
restaurants,YUM,2022-01-01,,core,加盟制多品牌,"賣餐給消費者,加盟商付特許權費——同一則食品成本、最低工資或同店銷售消息把整批打同一方向;沒有實體樽頸,開店速度就是供給。",下游:連鎖餐飲(以加盟制為主),https://www.sec.gov/Archives/edgar/data/1041061/000104106126000084/yum-20251231.htm,"2025:this Form 10-K, the terms “restaurants,” “stores” and “units” are used interchangeably. While YUM does",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
restaurants,CMG,2022-01-01,,core,直營快休閒,"賣餐給消費者,加盟商付特許權費——同一則食品成本、最低工資或同店銷售消息把整批打同一方向;沒有實體樽頸,開店速度就是供給。",下游:連鎖餐飲(以加盟制為主),https://www.sec.gov/Archives/edgar/data/1058090/000105809026000009/cmg-20251231.htm,"2025:for the construction of new restaurants, remodeling existing restaurants, new equipment and hardware, and technology;",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
restaurants,DPZ,2022-01-01,,core,加盟制外送,"賣餐給消費者,加盟商付特許權費——同一則食品成本、最低工資或同店銷售消息把整批打同一方向;沒有實體樽頸,開店速度就是供給。",下游:連鎖餐飲(以加盟制為主),https://www.sec.gov/Archives/edgar/data/1286681/000119312526062321/dpz-20251228.htm,"2025:We also compete with other restaurants, as well as order and delivery aggregation companies, which",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
restaurants,WEN,2022-01-01,,core,加盟制快餐,"賣餐給消費者,加盟商付特許權費——同一則食品成本、最低工資或同店銷售消息把整批打同一方向;沒有實體樽頸,開店速度就是供給。",下游:連鎖餐飲(以加盟制為主),https://www.sec.gov/Archives/edgar/data/30697/000003069726000009/wen-20251228.htm,"2025:owned subsidiary holding company, Wendy’s Restaurants, LLC (“Wendy’s Restaurants”). Wendy’s Restaurants is the parent company",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
restaurants,DRI,2022-01-01,,core,直營休閒餐飲,"賣餐給消費者,加盟商付特許權費——同一則食品成本、最低工資或同店銷售消息把整批打同一方向;沒有實體樽頸,開店速度就是供給。",下游:連鎖餐飲(以加盟制為主),https://www.sec.gov/Archives/edgar/data/940944/000094094426000025/dri-20260531.htm,"2026:Commission File Number: 1-13666 DARDEN RESTAURANTS, INC. (Exact name of Registrant as specified in its",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
discount_retail,TJX,2022-01-01,,core,離價服飾家居,"賣的是價格差——同一則消費降級、庫存過剩或關稅消息對它們是順風,對正價零售商是逆風,方向相反;這正是它們不應與 staples 的 WMT/COST 混為一談的原因。",下游:折扣與離價零售(off-price / dollar store),https://www.sec.gov/Archives/edgar/data/109198/000010919826000008/tjx-20260131.htm,2026:or “our”) is the leading off-price apparel and home fashions retailer in the United States,v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
discount_retail,ROST,2022-01-01,,core,離價服飾,"賣的是價格差——同一則消費降級、庫存過剩或關稅消息對它們是順風,對正價零售商是逆風,方向相反;這正是它們不應與 staples 的 WMT/COST 混為一談的原因。",下游:折扣與離價零售(off-price / dollar store),https://www.sec.gov/Archives/edgar/data/745732/000074573226000006/rost-20260131.htm,2026:Company”) operate two brands of off-price retail apparel and home fashion stores—Ross Dress for Less,v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
discount_retail,DG,2022-01-01,,core,小型折扣店,"賣的是價格差——同一則消費降級、庫存過剩或關稅消息對它們是順風,對正價零售商是逆風,方向相反;這正是它們不應與 staples 的 WMT/COST 混為一談的原因。",下游:折扣與離價零售(off-price / dollar store),https://www.sec.gov/Archives/edgar/data/29534/000110465926032325/dg-20260130x10k.htm,"2026:offer a broad selection of merchandise, including consumable items, seasonal items, home products and apparel.",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
discount_retail,DLTR,2022-01-01,,core,小型折扣店,"賣的是價格差——同一則消費降級、庫存過剩或關稅消息對它們是順風,對正價零售商是逆風,方向相反;這正是它們不應與 staples 的 WMT/COST 混為一談的原因。",下游:折扣與離價零售(off-price / dollar store),https://www.sec.gov/Archives/edgar/data/935703/000093570326000025/dltr-20260131.htm,"2026:with seasonal, closeout and promotional merchandise. We attempt to keep certain basic consumable merchandise in",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
discount_retail,BURL,2022-01-01,,core,離價服飾,"賣的是價格差——同一則消費降級、庫存過剩或關稅消息對它們是順風,對正價零售商是逆風,方向相反;這正是它們不應與 staples 的 WMT/COST 混為一談的原因。",下游:折扣與離價零售(off-price / dollar store),https://www.sec.gov/Archives/edgar/data/1579298/000119312526116001/burl-20260131.htm,"2026:We are a nationally recognized off-price retailer of high-quality, branded merchandise at everyday low prices.",v1,"近似(2022-01-01 前已上市且業務未變,沿用 v0 走廊起點)",10-K
